Id_Cliente;Ciudad; Patrimonio ; Ingresos_Mensuales ;No_hijos;oficina;fecha_ult_desembolso;monto_credito;tasa;saldo_capital;saldo_Ahorro;Antiguedad_en_meses;Max_dias_mora;plazo_dias;Edad
428721;Barranquilla;41694696;634576;1;4024;11/01/2018;1200000;33.93;113922;2714;89;0;360;20
428431;Barranquilla;29645726;1280274;0;4050;2/12/2017;2000000;33.93;1305416;20373;89;0;720;24
428649;Bogotá;38735307;699130;1;4050;2/12/2017;2000000;33.93;1305416;20373;89;0;720;63
428867;Barranquilla;47128120;1904544;0;4050;2/12/2017;2000000;33.93;1305416;20373;89;0;720;65
429102;Cali;55714538;1496736;0;4030;12/12/2017;2000000;33.93;1324281;20667;90;0;540;47
429075;Bogotá;54536484;2317371;0;4005;22/12/2017;2000000;33.18;1705885;40635;90;0;360;30
428451;Cali;30675600;1032599;2;4030;13/11/2017;2000000;33.93;1910373;45506;90;0;540;48
428669;Cali;39427993;1730467;1;4030;13/11/2017;2000000;33.93;1910373;45506;90;0;540;21
428887;Bogotá;47654979;2299473;0;4030;13/11/2017;2000000;33.93;1910373;45506;90;0;540;56
428959;Cartagena;50406989;747845;1;4024;24/12/2017;2000000;33.93;904790;11891;90;0;360;54
427837;Cartagena;7782196;1747845;0;4005;26/01/2018;2000000;33.18;1724440;31162;90;0;540;40
428034;Cali;15173122;2182504;1;4005;26/01/2018;2000000;33.18;1724440;31162;90;0;540;56
428231;Cali;22458734;1359377;2;4005;26/01/2018;2000000;33.18;1724440;31162;90;0;540;51
427728;Cartagena;3224325;1604994;0;4003;27/01/2018;2046560;33.93;568970;12151;90;0;360;43
427925;Bogotá;11076929;1796610;1;4003;27/01/2018;2046560;33.93;568970;12151;90;0;360;58
428122;Cartagena;18480990;555468;0;4003;27/01/2018;2046560;33.93;568970;12151;90;0;360;65
427707;Bogotá;2490672;1396610;0;4010;28/11/2017;2000000;33.93;2000000;50926;91;0;720;52
427904;Cali;10203836;586266;1;4010;28/11/2017;2000000;33.93;2000000;50926;91;0;720;33
428101;Cali;17947297;1700071;1;4010;28/11/2017;2000000;33.93;2000000;50926;91;0;720;45
428332;Bogotá;25987396;1386263;0;7001;21/01/2018;2000000;33.93;2000000;34498;91;0;360;38
428341;Cartagena;26271366;747845;1;7001;15/11/2017;2000000;33.93;2000000;37784;91;0;540;68
428346;Barranquilla;26407932;1528325;1;7001;1/02/2018;2000000;33.93;2000000;14785;91;0;540;59
428437;Barranquilla;29881935;450788;0;4031;15/12/2017;2000000;33.93;2000000;19713;91;0;720;28
428446;Cartagena;30546633;747845;0;4030;15/12/2017;2000000;33.93;1742268;27191;91;0;720;36
428550;Cali;35375307;1717626;2;4011;21/01/2018;2000000;33.93;2000000;34498;91;0;360;44
428559;Barranquilla;35770080;1677422;1;4011;15/11/2017;2000000;33.93;2000000;37784;91;0;540;41
428564;Cali;35974620;1051276;2;4011;1/02/2018;2000000;33.93;2000000;14785;91;0;540;52
428655;Cartagena;38805443;747845;0;4010;15/12/2017;2000000;33.93;2000000;19713;91;0;720;28
428664;Cartagena;39263799;676835;0;4030;15/12/2017;2000000;33.93;1742268;27191;91;0;720;63
428768;Cartagena;43002319;579573;1;4010;21/01/2018;2000000;33.93;2000000;34498;91;0;360;51
428777;Cali;43472685;1809377;1;4010;15/11/2017;2000000;33.93;2000000;37784;91;0;540;44
428782;Bogotá;43869589;1750140;1;4010;1/02/2018;2000000;33.93;2000000;14785;91;0;540;58
428873;Barranquilla;47256434;1591273;0;4010;15/12/2017;2000000;33.93;2000000;19713;91;0;720;49
428882;Bogotá;47577919;1721724;1;4030;15/12/2017;2000000;33.93;1742268;27191;91;0;720;46
429135;Barranquilla;56900531;1194709;1;4050;2/01/2018;600000;33.93;112558;5388;91;59;360;48
428288;Cartagena;24476499;747845;1;4025;1/02/2018;2046560;33.93;1589530;19963;91;0;360;34
428506;Cartagena;32919417;634482;0;4025;1/02/2018;2046560;33.93;1589530;19963;91;0;360;56
428724;Cartagena;41750749;747845;1;4025;1/02/2018;2046560;33.93;1589530;19963;91;0;360;47
428992;Barranquilla;51724555;715906;1;4044;27/12/2017;2046560;33.93;1265765;21833;92;0;360;56
428936;Cali;49274408;426034;0;4003;16/11/2017;1200000;28.73;221618;4556;92;0;360;32
427826;Bogotá;7357367;2174336;1;7032;29/11/2017;4000000;0.3;2535040;49979;92;0;1080;23
428023;Barranquilla;14619198;500580;0;7032;29/11/2017;4000000;0.3;2535040;49979;92;0;1080;40
428220;Cali;22266568;1502855;1;7032;29/11/2017;4000000;0.3;2535040;49979;92;0;1080;22
428929;Cali;49113227;1753362;1;7032;17/02/2018;4000000;0.3;2535266;49984;92;0;1080;26
428432;Cali;29648772;2263344;1;4031;18/01/2018;2046560;33.93;2046560;33620;93;0;360;29
428650;Cartagena;38739407;747845;0;4010;18/01/2018;2046560;33.93;2046560;33620;93;0;360;30
428868;Cali;47139186;842018;0;4010;18/01/2018;2046560;33.93;2046560;33620;93;0;360;58
428967;Barranquilla;50661916;1205930;1;4010;3/01/2018;2046560;33.93;2046560;57155;93;0;360;24
428420;Bogotá;29169657;587976;1;4005;29/01/2018;2070000;33.18;1477981;13354;93;0;540;22
428638;Cartagena;38200589;599522;1;4005;29/01/2018;2070000;33.18;1477981;13354;93;0;540;61
428856;Cartagena;46567823;747845;1;4005;29/01/2018;2070000;33.18;1477981;13354;93;0;540;60
428266;Cali;23450057;1702631;2;7030;5/01/2018;2300000;33.93;1766850;21771;93;0;450;59
428484;Cali;31863964;1695748;1;7030;5/01/2018;2300000;33.93;1766850;21771;93;0;450;41
428702;Barranquilla;40801935;1124893;0;7030;5/01/2018;2300000;33.93;1766850;21771;93;0;450;40
428255;Cartagena;23120212;747845;1;7001;12/01/2018;2069840;33.93;1370524;15760;93;0;540;36
428473;Barranquilla;31345656;1681205;0;4011;12/01/2018;2069840;33.93;1370524;15760;93;0;540;39
428691;Bogotá;40398689;1326548;0;4024;12/01/2018;2069840;33.93;1370524;15760;93;0;540;65
428304;Barranquilla;25158802;1195643;1;7001;22/12/2017;2069840;33.93;1260535;28991;93;0;540;67
428522;Bogotá;33945347;867351;0;4011;22/12/2017;2069840;33.93;1260535;28991;93;0;540;26
428740;Cartagena;42176749;747845;0;4024;22/12/2017;2069840;33.93;1260535;28991;93;0;540;62
427767;Cartagena;4848686;1047845;1;4005;26/12/2017;1200000;33.18;921541;19681;93;0;450;53
427964;Barranquilla;12621014;2289119;1;4005;26/12/2017;1200000;33.18;921541;19681;93;0;450;40
428161;Bogotá;20035344;1812287;0;4005;26/12/2017;1200000;33.18;921541;19681;93;0;450;37
428243;Cali;22685268;807090;1;4054;25/12/2017;2069840;33.93;1260535;28991;93;0;540;58
428461;Bogotá;30985386;1562371;0;4054;25/12/2017;2069840;33.93;1260535;28991;93;0;540;47
428679;Bogotá;39938634;2334567;0;4054;25/12/2017;2069840;33.93;1260535;28991;93;0;540;65
427709;Cartagena;2547332;1058187;1;7025;11/01/2018;2300000;33.93;2004889;37880;93;0;720;62
427906;Cartagena;10225981;747845;0;7025;11/01/2018;2300000;33.93;2004889;37880;93;0;720;22
428103;Cartagena;18099341;535446;1;7025;11/01/2018;2300000;33.93;2004889;37880;93;0;720;44
428435;Barranquilla;29740928;974727;1;4054;17/12/2017;2070000;33.93;1954262;35315;93;0;450;59
428653;Barranquilla;38764771;1536907;1;4054;17/12/2017;2070000;33.93;1954262;35315;93;0;450;24
428871;Cali;47196099;1059485;0;4054;17/12/2017;2070000;33.93;1954262;35315;93;0;450;32
427744;Cali;3847528;2247828;2;4010;22/11/2017;1200000;33.93;1200000;19713;94;0;720;60
427808;Cartagena;6587494;1234784;1;4003;25/12/2017;1200000;33.93;1200000;30556;94;0;450;32
427941;Cartagena;11636746;747845;1;4010;22/11/2017;1200000;33.93;1200000;19713;94;0;720;63
428005;Cali;14135046;1276600;1;4003;25/12/2017;1200000;33.93;1200000;30556;94;0;450;48
428138;Cali;19017868;1249920;1;4010;22/11/2017;1200000;33.93;1200000;19713;94;0;720;39
428202;Cali;21728680;776027;1;4003;25/12/2017;1200000;33.93;1200000;30556;94;0;450;64
428262;Bogotá;23279527;1154620;1;7001;27/12/2017;1200000;33.93;1200000;8871;94;0;450;41
428480;Cartagena;31569565;747845;1;4011;27/12/2017;1200000;33.93;1200000;8871;94;0;450;62
428698;Cali;40632066;433635;1;4010;27/12/2017;1200000;33.93;1200000;8871;94;0;450;55
428330;Bogotá;25872961;2245372;0;4011;24/11/2017;2093120;33.93;1751750;31655;94;0;720;51
428548;Bogotá;35279343;1612797;1;4011;24/11/2017;2093120;33.93;1751750;31655;94;0;720;68
428766;Cartagena;42988190;500338;1;4011;24/11/2017;2093120;33.93;1751750;31655;94;0;720;30
428327;Barranquilla;25844124;550018;0;4010;8/12/2017;2069840;33.93;2069840;52704;94;0;540;39
428394;Cali;28407190;1771378;1;4050;22/01/2018;2077600;33.93;1365415;13458;94;0;600;43
428434;Cali;29701874;1837717;1;4031;14/02/2018;2069840;33.93;2069840;27202;94;0;540;31
428447;Cali;30608237;1233576;1;4031;16/02/2018;2069840;33.93;2069840;22102;94;0;540;47
428545;Cali;35189112;612914;1;4010;8/12/2017;2069840;33.93;2069840;52704;94;0;540;31
428612;Cartagena;37576841;747845;1;4050;22/01/2018;2077600;33.93;1365415;13458;94;0;600;34
428652;Bogotá;38764493;1498362;0;4010;14/02/2018;2069840;33.93;2069840;27202;94;0;540;61
428665;Cartagena;39285803;471137;0;4010;16/02/2018;2069840;33.93;2069840;22102;94;0;540;49
428763;Barranquilla;42948282;921975;0;4010;8/12/2017;2069840;33.93;2069840;52704;94;0;540;52
428830;Barranquilla;45671468;1823797;1;4050;22/01/2018;2077600;33.93;1365415;13458;94;0;600;57
428870;Barranquilla;47163172;790192;1;4010;14/02/2018;2069840;33.93;2069840;27202;94;0;540;54
428883;Barranquilla;47589717;1141902;1;4010;16/02/2018;2069840;33.93;2069840;22102;94;0;540;45
428911;Bogotá;48488763;1870822;0;4050;8/01/2018;2093120;33.93;1751750;28777;94;0;720;55
428253;Cartagena;23112131;747845;0;4030;4/12/2017;2093120;33.93;1751750;20144;94;0;720;24
428471;Cali;31278810;1518561;1;4030;4/12/2017;2093120;33.93;1751750;20144;94;0;720;31
428689;Cartagena;40271532;747845;0;4030;4/12/2017;2093120;33.93;1751750;20144;94;0;720;47
429088;Cali;55168283;1678636;1;7030;13/02/2018;2439680;33.93;2262751;31600;94;0;1080;30
427688;Cali;1654174;1852769;2;4011;1/01/2018;2093120;33.93;1526070;26323;95;0;720;46
427885;Bogotá;9696096;2028172;0;4011;1/01/2018;2093120;33.93;1526070;26323;95;0;720;36
428082;Cali;17260153;2180374;1;4011;1/01/2018;2093120;33.93;1526070;26323;95;0;720;33
427667;Cali;1110573;1092643;1;7025;15/11/2017;9458720;33.93;1126001;47174;95;20;1080;33
427864;Barranquilla;8739555;565903;1;7025;15/11/2017;9458720;33.93;1126001;47174;95;20;1080;25
428061;Cali;16191481;1592061;1;7025;15/11/2017;9458720;33.93;1126001;47174;95;20;1080;45
428927;Barranquilla;49043724;605767;0;7032;13/11/2017;4000000;0.3;2646166;63039;95;0;1080;37
428439;Cali;30099098;1037444;1;4025;10/02/2018;2093120;33.93;1961536;20945;95;0;720;51
428657;Barranquilla;38944165;1534437;0;4025;10/02/2018;2093120;33.93;1961536;20945;95;0;720;31
428875;Cali;47399468;2277475;1;4025;10/02/2018;2093120;33.93;1961536;20945;95;0;720;66
428934;Bogotá;49235295;1637345;1;4024;14/02/2018;2093120;33.93;1447106;20207;95;0;720;49
428252;Barranquilla;22998424;494036;1;7001;14/02/2018;2093120;33.93;2093120;27508;95;0;720;67
428470;Barranquilla;31270916;2046422;0;4011;14/02/2018;2093120;33.93;2093120;27508;95;0;720;50
428688;Barranquilla;40257777;1063995;1;4010;14/02/2018;2093120;33.93;2093120;27508;95;0;720;28
428902;Cali;48259244;664867;0;4010;13/11/2017;2093120;33.93;2093120;53297;95;0;720;42
427714;Cali;2728190;1809910;1;7064;10/12/2017;2300000;33.93;2155828;37190;95;0;720;36
427787;Cali;5296084;1631837;1;7064;19/12/2017;2300000;33.93;2155778;37189;95;0;720;59
427911;Barranquilla;10549880;1364481;0;7064;10/12/2017;2300000;33.93;2155828;37190;95;0;720;40
427984;Barranquilla;13188975;1332252;1;7064;19/12/2017;2300000;33.93;2155778;37189;95;0;720;38
428108;Barranquilla;18259731;1852936;0;7064;10/12/2017;2300000;33.93;2155828;37190;95;0;720;20
428181;Barranquilla;20914240;781115;0;7064;19/12/2017;2300000;33.93;2155778;37189;95;0;720;47
428932;Bogotá;49226557;449103;0;7030;12/11/2017;2300000;33.93;2176659;44702;95;0;1080;58
427818;Cali;7037464;779721;3;7025;16/11/2017;2610515;33.93;2518431;31033;95;0;1080;46
428015;Cali;14471804;492249;1;7025;16/11/2017;2610515;33.93;2518431;31033;95;0;1080;32
428212;Cali;22030928;540269;2;7025;16/11/2017;2610515;33.93;2518431;31033;95;0;1080;40
429043;Cartagena;53586624;747845;0;7046;20/12/2017;2300000;33.93;2229114;34792;95;0;720;49
429071;Barranquilla;54477025;425368;0;7064;18/12/2017;2300000;33.93;2229338;42121;95;0;720;51
429123;Cartagena;56362431;1512808;0;4010;10/01/2018;2116400;33.93;2116400;53890;96;0;900;40
427734;Cali;3389917;1961485;1;7032;9/01/2018;4128340;0.3;2623266;53874;97;0;1080;53
427931;Cali;11284980;2260323;1;7032;9/01/2018;4128340;0.3;2623266;53874;97;0;1080;58
428128;Cartagena;18610671;747845;1;7032;9/01/2018;4128340;0.3;2623266;53874;97;0;1080;54
429134;Cali;56852105;1537053;1;7064;3/01/2018;2500000;33.93;2500000;20537;98;0;900;68
427807;Cali;6577653;1445242;3;7032;24/01/2018;4128340;0.3;2622782;25855;98;0;1080;44
428004;Bogotá;14099954;1561196;1;7032;24/01/2018;4128340;0.3;2622782;25855;98;0;1080;40
428201;Bogotá;21649899;1118543;0;7032;24/01/2018;4128340;0.3;2622782;25855;98;0;1080;65
428373;Bogotá;27538791;1112778;0;4031;14/11/2017;1058200;33.93;813433;29402;99;12;450;57
428591;Bogotá;36761541;1579306;0;4011;14/11/2017;1058200;33.93;813433;29402;99;12;450;42
428809;Bogotá;44966311;439555;0;4011;14/11/2017;1058200;33.93;813433;29402;99;12;450;65
428355;Barranquilla;26672795;1611508;1;4030;17/01/2018;438800;28.73;398957;17124;100;60;300;28
428573;Barranquilla;36227782;1785062;1;4030;17/01/2018;438800;28.73;398957;17124;100;60;300;41
428791;Cartagena;44269463;747845;1;4030;17/01/2018;438800;28.73;398957;17124;100;60;300;22
428925;Barranquilla;48944246;590234;1;4017;19/12/2017;2000000;33.18;889333;33603;100;15;720;29
429014;Cali;52544181;439471;1;7039;11/02/2018;2416400;33.93;2361301;46554;100;0;900;25
427748;Cartagena;4023021;1772264;0;7025;22/01/2018;2439680;33.93;2353628;29002;100;0;1080;41
427945;Barranquilla;11841880;918333;0;7025;22/01/2018;2439680;33.93;2353628;29002;100;0;1080;30
428142;Cali;19194675;1586885;1;7025;22/01/2018;2439680;33.93;2353628;29002;100;0;1080;28
428426;Bogotá;29364269;2199652;0;4005;30/11/2017;1300000;33.18;993997;14696;101;0;540;35
428644;Cali;38374657;1323134;1;4005;30/11/2017;1300000;33.18;993997;14696;101;0;540;45
428862;Barranquilla;47004928;1013467;0;4005;30/11/2017;1300000;33.18;993997;14696;101;0;540;37
428449;Barranquilla;30658029;1630677;1;7030;8/12/2017;2479360;33.93;2346000;38544;101;0;1080;62
428667;Cali;39316080;2245503;2;7030;8/12/2017;2479360;33.93;2346000;38544;101;0;1080;26
428885;Barranquilla;47630290;826143;1;7030;8/12/2017;2479360;33.93;2346000;38544;101;0;1080;21
428240;Barranquilla;22619311;634468;0;4054;12/12/2017;1300000;33.93;1227314;21170;101;0;450;51
428379;Cali;27665201;1082889;2;4031;15/11/2017;1300000;33.93;928199;8387;101;0;540;57
428458;Cartagena;30889564;747845;1;4054;12/12/2017;1300000;33.93;1227314;21170;101;0;450;63
428597;Bogotá;37074584;967696;0;4031;15/11/2017;1300000;33.93;928199;8387;101;0;540;66
428676;Cali;39771015;1144095;1;4054;12/12/2017;1300000;33.93;1227314;21170;101;0;450;22
428815;Bogotá;45126468;812857;0;4031;15/11/2017;1300000;33.93;928199;8387;101;0;540;30
429091;Cali;55235695;754137;0;4030;13/01/2018;1500000;33.93;609713;21034;102;11;600;63
427725;Bogotá;3053618;1909206;0;7032;13/02/2018;3000000;0.3;1203048;33601;102;4;720;55
427922;Cartagena;10918499;747845;0;7032;13/02/2018;3000000;0.3;1203048;33601;102;4;720;22
428119;Barranquilla;18455981;429828;1;7032;13/02/2018;3000000;0.3;1203048;33601;102;4;720;35
428935;Cali;49252038;1860428;0;7030;5/01/2018;2486240;33.93;2166692;28478;102;0;720;41
428398;Barranquilla;28510997;1172112;1;4031;6/01/2018;4000000;33.93;1953284;17648;103;0;720;52
428616;Barranquilla;37638065;1452908;0;4024;6/01/2018;4000000;33.93;1953284;17648;103;0;720;38
428834;Cali;45778338;1046644;1;4024;6/01/2018;4000000;33.93;1953284;17648;103;0;720;36
428386;Cali;28054582;1792585;1;4031;23/11/2017;3000000;33.93;2131154;29759;103;0;1080;43
428604;Cali;37358552;1303189;2;4024;23/11/2017;3000000;33.93;2131154;29759;103;0;1080;42
428822;Cartagena;45336671;747845;1;4024;23/11/2017;3000000;33.93;2131154;29759;103;0;1080;27
427749;Cartagena;4039099;933971;1;7025;11/12/2017;3000000;33.93;2660388;63378;103;0;450;40
427946;Cartagena;11879258;506613;0;7025;11/12/2017;3000000;33.93;2660388;63378;103;0;450;21
428143;Bogotá;19207480;789223;0;7025;11/12/2017;3000000;33.93;2660388;63378;103;0;450;66
428905;Cali;48393039;987136;1;7064;16/01/2018;3078430;33.93;2709717;57875;104;0;900;67
428999;Barranquilla;52023983;2262580;1;4050;11/12/2017;1369840;33.93;1047401;11184;104;0;540;23
428909;Cali;48473980;1454901;1;4050;18/01/2018;1358200;33.93;785671;13552;105;0;450;25
427711;Bogotá;2600753;2067412;1;7041;12/12/2017;2571800;33.93;2410552;45545;106;0;720;57
427908;Bogotá;10393761;1414428;0;7041;12/12/2017;2571800;33.93;2410552;45545;106;0;720;38
428105;Cartagena;18200739;747845;0;7041;12/12/2017;2571800;33.93;2410552;45545;106;0;720;65
427760;Cali;4649957;637682;1;7025;1/12/2017;2896255;33.93;2740510;47277;106;0;1080;53
427821;Barranquilla;7139273;1924360;1;7021;12/11/2017;5000000;0.3;2791605;20639;106;0;900;25
427957;Barranquilla;12284994;1423455;0;7025;1/12/2017;2896255;33.93;2740510;47277;106;0;1080;44
428018;Cali;14509689;1186609;1;7021;12/11/2017;5000000;0.3;2791605;20639;106;0;900;55
428154;Barranquilla;19732321;549865;1;7025;1/12/2017;2896255;33.93;2740510;47277;106;0;1080;35
428215;Barranquilla;22113997;1936618;1;7021;12/11/2017;5000000;0.3;2791605;20639;106;0;900;64
428981;Bogotá;51435722;2292109;0;7030;14/02/2018;3128340;33.93;3018142;61983;106;0;1080;62
428316;Bogotá;25418232;1378260;1;4005;11/01/2018;1370000;33.18;1181242;29108;107;0;540;52
428534;Cali;34676295;2075807;1;4005;11/01/2018;1370000;33.18;1181242;29108;107;0;540;32
428752;Bogotá;42515041;1917983;0;4005;11/01/2018;1370000;33.18;1181242;29108;107;0;540;25
428347;Bogotá;26422247;948181;1;7021;23/12/2017;3628340;0.3;2754703;24892;107;0;1080;48
428565;Bogotá;35978940;1651805;1;7021;23/12/2017;3628340;0.3;2754703;24892;107;0;1080;34
428783;Barranquilla;43908387;452063;1;7021;23/12/2017;3628340;0.3;2754703;24892;107;0;1080;40
427663;Barranquilla;916100;1831513;0;7025;11/12/2017;3000000;33.93;2812051;57751;107;0;720;43
427860;Cartagena;8655749;1347845;0;7025;11/12/2017;3000000;33.93;2812051;57751;107;0;720;54
428057;Bogotá;16060893;1902955;1;7025;11/12/2017;3000000;33.93;2812051;57751;107;0;720;44
428368;Barranquilla;27428674;1969128;0;7025;6/01/2018;2617100;33.93;2414825;53561;108;0;840;56
428586;Cartagena;36697997;747845;1;7025;6/01/2018;2617100;33.93;2414825;53561;108;0;840;63
428804;Bogotá;44735369;1040435;1;7025;6/01/2018;2617100;33.93;2414825;53561;108;0;840;20
427732;Cartagena;3356050;1447688;0;7025;9/01/2018;3000000;33.93;2728778;56041;108;0;540;39
427929;Bogotá;11255086;1459582;0;7025;9/01/2018;3000000;33.93;2728778;56041;108;0;540;41
428126;Bogotá;18570836;693802;1;7025;9/01/2018;3000000;33.93;2728778;56041;108;0;540;49
427735;Bogotá;3458837;1558037;0;4005;31/01/2018;1400000;33.18;999601;15600;108;0;540;33
427932;Barranquilla;11304728;852147;0;4005;31/01/2018;1400000;33.18;999601;15600;108;0;540;40
428129;Cali;18622378;2303649;1;4005;31/01/2018;1400000;33.18;999601;15600;108;0;540;36
427782;Cali;5187570;2023608;1;7032;28/01/2018;2338552;0.3;1243423;61420;109;56;720;65
427979;Cali;13054360;1276221;1;7032;28/01/2018;2338552;0.3;1243423;61420;109;56;720;47
428176;Bogotá;20727433;1230934;1;7032;28/01/2018;2338552;0.3;1243423;61420;109;56;720;65
427806;Bogotá;6497161;1910084;1;7025;5/12/2017;3000000;33.93;2511907;30952;109;0;720;68
428003;Bogotá;14073192;1123479;1;7025;5/12/2017;3000000;33.93;2511907;30952;109;0;720;41
428200;Cali;21616567;1583748;1;7025;5/12/2017;3000000;33.93;2511907;30952;109;0;720;63
428899;Cali;48157888;1271054;1;4010;15/12/2017;2400000;33.93;2400000;61111;109;0;720;66
429031;Bogotá;53306135;1765181;1;7030;14/01/2018;3000000;33.93;2782087;25140;109;0;1080;62
427747;Cartagena;4022508;2199875;1;4010;3/02/2018;1400000;33.93;1400000;26449;109;0;360;37
427944;Bogotá;11835187;1462006;0;4010;3/02/2018;1400000;33.93;1400000;26449;109;0;360;29
428141;Cali;19100841;894902;1;4010;3/02/2018;1400000;33.93;1400000;26449;109;0;360;42
428920;Bogotá;48777900;691373;0;4024;7/01/2018;700000;33.93;330105;14309;109;23;270;25
428963;Barranquilla;50480582;1308029;1;7025;23/01/2018;3000000;33.93;2893687;40411;110;0;1080;39
427762;Barranquilla;4725143;581049;1;7038;22/11/2017;1093120;33.93;915464;38353;111;20;720;24
427959;Barranquilla;12373715;1582815;1;7038;22/11/2017;1093120;33.93;915464;38353;111;20;720;27
428156;Barranquilla;19812221;729424;1;7038;22/11/2017;1093120;33.93;915464;38353;111;20;720;25
428329;Cali;25858263;2325828;2;7001;17/01/2018;1250000;33.93;555752;19631;111;12;450;68
428547;Barranquilla;35240421;1828107;1;4011;17/01/2018;1250000;33.93;555752;19631;111;12;450;20
428765;Cartagena;42980998;747845;0;4011;17/01/2018;1250000;33.93;555752;19631;111;12;450;56
428390;Cali;28184770;911253;1;4031;29/12/2017;2085560;33.93;942321;22888;111;89;720;60
428608;Cali;37493258;727508;1;4011;29/12/2017;2085560;33.93;942321;22888;111;89;720;49
428826;Bogotá;45495915;2299068;1;4011;29/12/2017;2085560;33.93;942321;22888;111;89;720;36
429133;Barranquilla;56850511;1830251;1;4044;19/02/2018;2500000;33.93;2199186;41547;112;0;900;39
428248;Barranquilla;22826837;843236;0;7001;1/12/2017;1500000;33.93;662393;7073;112;0;540;24
428466;Bogotá;31173907;427264;0;4011;1/12/2017;1500000;33.93;662393;7073;112;0;540;40
428684;Cali;40123402;2304129;0;4024;1/12/2017;1500000;33.93;662393;7073;112;0;540;32
427774;Cali;5041464;1962791;1;4054;31/01/2018;2500000;33.93;2063265;18642;113;0;1080;32
427971;Cali;12868969;2130603;1;4054;31/01/2018;2500000;33.93;2063265;18642;113;0;1080;36
428168;Cartagena;20236420;476328;0;4054;31/01/2018;2500000;33.93;2063265;18642;113;0;1080;34
428353;Cali;26660742;1095967;1;7001;11/01/2018;2500000;33.93;1655346;28553;113;0;540;23
428571;Barranquilla;36134092;514043;0;4011;11/01/2018;2500000;33.93;1655346;28553;113;0;540;31
428789;Cali;44131672;2266777;1;4024;11/01/2018;2500000;33.93;1655346;28553;113;0;540;22
428898;Bogotá;48137722;1439976;1;4030;27/01/2018;2500000;33.93;1130985;27869;113;0;360;25
427701;Cali;2188974;1034329;1;4010;9/01/2018;2500000;33.93;2500000;20535;113;0;900;39
427776;Cartagena;5068426;1547845;1;4030;13/11/2017;2500000;33.93;2500000;51337;113;0;360;31
427898;Bogotá;10152141;994452;1;4010;9/01/2018;2500000;33.93;2500000;20535;113;0;900;46
427973;Barranquilla;12891967;616239;0;4030;13/11/2017;2500000;33.93;2500000;51337;113;0;360;26
428095;Cali;17737554;1634684;1;4010;9/01/2018;2500000;33.93;2500000;20535;113;0;900;55
428170;Cali;20265693;1533982;1;4030;13/11/2017;2500000;33.93;2500000;51337;113;0;360;21
428374;Cartagena;27547038;747845;1;4031;19/02/2018;2500000;33.93;2500000;32856;113;0;1080;33
428592;Bogotá;36825782;1492755;0;4011;19/02/2018;2500000;33.93;2500000;32856;113;0;1080;25
428810;Barranquilla;44992042;1077805;1;4010;19/02/2018;2500000;33.93;2500000;32856;113;0;1080;23
428990;Barranquilla;51707237;735864;1;7064;27/11/2017;1100000;33.93;1100000;67772;114;25;360;22
428367;Bogotá;27383268;2086139;1;4050;11/02/2018;1500000;33.93;662393;8705;115;0;540;35
428585;Cali;36685506;1018314;1;4050;11/02/2018;1500000;33.93;662393;8705;115;0;540;21
428803;Cartagena;44728230;747845;0;4050;11/02/2018;1500000;33.93;662393;8705;115;0;540;50
428913;Barranquilla;48523408;480158;1;4025;12/11/2017;2558200;33.93;1645353;18921;115;0;450;58
428453;Cartagena;30735359;538907;0;4017;18/12/2017;3000000;33.18;1741762;17168;116;0;1080;27
428671;Barranquilla;39473620;2086066;1;4017;18/12/2017;3000000;33.18;1741762;17168;116;0;1080;39
428889;Cartagena;47789118;747845;1;4017;18/12/2017;3000000;33.18;1741762;17168;116;0;1080;48
428947;Cali;49533806;519678;0;4024;16/01/2018;1500000;33.93;281381;6703;116;0;360;32
429059;Cali;54097325;504617;1;4003;28/12/2017;1500000;33.93;1071000;22872;116;0;540;45
428410;Barranquilla;28860888;1238345;1;4031;24/12/2017;2569840;33.93;1834870;36171;116;0;540;56
428628;Cali;38008414;2015984;1;4024;24/12/2017;2569840;33.93;1834870;36171;116;0;540;33
428846;Bogotá;46212413;2148063;1;4024;24/12/2017;2569840;33.93;1834870;36171;116;0;540;24
428993;Bogotá;51905622;1255860;0;7038;14/11/2017;4500000;33.93;3416664;72975;116;0;1080;47
428974;Bogotá;50988886;817111;0;4050;10/12/2017;1500000;33.93;913499;18008;116;0;540;54
427690;Cali;1713899;1527525;1;4005;22/12/2017;1500000;33.18;1363903;23526;116;0;540;49
427887;Cartagena;9721084;1147845;1;4005;22/12/2017;1500000;33.18;1363903;23526;116;0;540;21
428084;Bogotá;17312683;1739550;1;4005;22/12/2017;1500000;33.18;1363903;23526;116;0;540;23
428274;Bogotá;23962261;1923702;0;4005;18/02/2018;1500000;33.18;1293329;22309;116;0;540;66
428492;Cali;32180241;1851073;1;4005;18/02/2018;1500000;33.18;1293329;22309;116;0;540;41
428710;Barranquilla;41200485;1192641;1;4005;18/02/2018;1500000;33.18;1293329;22309;116;0;540;33
427778;Cali;5087855;1245339;2;4003;13/12/2017;1500000;33.93;1432780;24714;117;0;540;32
427975;Barranquilla;12970142;952318;1;4003;13/12/2017;1500000;33.93;1432780;24714;117;0;540;21
428172;Cali;20404333;1429945;1;4003;13/12/2017;1500000;33.93;1432780;24714;117;0;540;29
427753;Cartagena;4289279;919775;0;4005;16/12/2017;4000000;33.18;1228499;24218;117;0;720;27
