Id_Cliente;Ciudad; Patrimonio ; Ingresos_Mensuales ;No_hijos;oficina;fecha_ult_desembolso;monto_credito;tasa;saldo_capital;saldo_Ahorro;Antiguedad_en_meses;Max_dias_mora;plazo_dias;Edad;Acepta_Campaña
219127;Cartagena;81948800;1867864;2;4010;14/06/2017;3000000;33.93;3000000;78853;117;0;1080;48;1
219266;Cartagena;9333252;774587;2;4010;14/06/2017;3000000;33.93;3000000;78853;117;0;1080;48;0
219576;Cartagena;9333252;1867864;2;4010;14/06/2017;3000000;33.93;3000000;78853;117;0;1080;48;0
218405;Cali;76251000;1069183;2;7025;8/06/2017;900000;33.93;900000;47443;117;55;180;24;1
218657;Cali;76251000;1069183;2;7025;8/06/2017;900000;33.93;900000;47443;117;55;180;24;1
218909;Cali;76251000;1069183;2;7025;8/06/2017;900000;33.93;900000;47443;117;55;180;24;1
218229;Cali;17866000;1405811;2;4024;1/04/2017;4000000;33.93;2005310;41179;117;0;1080;67;0
218481;Cali;17866000;1405811;2;4024;1/04/2017;4000000;33.93;2005310;41179;117;0;1080;67;0
218733;Cali;17866000;1405811;2;4024;1/04/2017;4000000;33.93;2005310;41179;117;0;1080;67;0
217615;Bogotá;37245000;861085;0;7025;21/04/2017;900000;33.93;900000;45144;117;55;450;49;1
217833;Bogotá;37245000;1436366;1;7025;21/04/2017;900000;33.93;900000;45144;117;55;450;49;0
218051;Bogotá;37245000;1436366;1;7025;21/04/2017;900000;33.93;900000;45144;117;55;450;49;0
218437;Cali;89333000;2013523;0;4050;24/04/2017;3069840;33.93;2191869;43209;117;0;540;21;0
218689;Cali;89333000;2013523;0;4050;24/04/2017;3069840;33.93;2191869;43209;117;0;540;21;0
218941;Cali;89333000;2013523;0;4050;24/04/2017;3069840;33.93;2191869;43209;117;0;540;21;0
218451;Cali;99833000;2282036;2;4044;8/06/2017;900000;28.73;624869;24118;117;23;360;28;0
218703;Cali;99833000;2282036;2;4044;8/06/2017;900000;28.73;624869;24118;117;23;360;28;0
218955;Cali;99833000;2282036;2;4044;8/06/2017;900000;28.73;624869;24118;117;23;360;28;0
217602;Bogotá;1664000;1217542;0;4010;16/04/2017;3069840;33.93;3069840;40345;117;0;540;57;1
217658;Bogotá;53687000;774851;0;7001;14/05/2017;3069840;33.93;1702388;27966;117;0;540;65;1
217820;Bogotá;31664000;1217542;0;4010;16/04/2017;3069840;33.93;3069840;40345;117;0;540;57;1
217876;Bogotá;53687000;1455576;2;4011;14/05/2017;3069840;33.93;1702388;27966;117;0;540;65;0
218038;Bogotá;31664000;1217542;2;4010;16/04/2017;3069840;33.93;3069840;40345;117;0;540;57;0
218094;Bogotá;53687000;1455576;2;4024;14/05/2017;3069840;33.93;1702388;27966;117;0;540;65;1
217656;Bogotá;52342000;774851;0;7001;14/06/2017;3093120;33.93;2369039;29189;117;0;720;57;1
217874;Bogotá;52342000;2189220;1;4011;14/06/2017;3093120;33.93;2369039;29189;117;0;720;57;0
218092;Bogotá;52342000;2189220;1;4024;14/06/2017;3093120;33.93;2369039;29189;117;0;720;57;1
218262;Cali;26939000;1497835;2;4024;19/05/2017;3093120;33.93;2369039;27243;117;0;720;25;0
218514;Cali;26939000;1497835;2;4024;19/05/2017;3093120;33.93;2369039;27243;117;0;720;25;0
218766;Cali;26939000;1497835;2;4024;19/05/2017;3093120;33.93;2369039;27243;117;0;720;25;0
218285;Cali;34579000;1987362;0;4024;26/04/2017;3093120;33.93;2480184;44818;117;0;720;38;1
218537;Cali;34579000;1987362;0;4024;26/04/2017;3093120;33.93;2480184;44818;117;0;720;38;1
218789;Cali;34579000;1987362;0;4024;26/04/2017;3093120;33.93;2480184;44818;117;0;720;38;1
218444;Cali;94613000;1156597;0;4050;25/06/2017;1058200;33.93;541973;23149;117;20;450;68;1
218696;Cali;94613000;1156597;0;4050;25/06/2017;1058200;33.93;541973;23149;117;20;450;68;1
218948;Cali;94613000;1156597;0;4050;25/06/2017;1058200;33.93;541973;23149;117;20;450;68;1
217650;Bogotá;49687000;774851;0;4025;9/06/2017;3093120;33.93;3093120;63516;117;0;720;26;1
217868;Bogotá;49687000;1623509;0;4025;9/06/2017;3093120;33.93;3093120;63516;117;0;720;26;0
218086;Bogotá;49687000;1623509;0;4025;9/06/2017;3093120;33.93;3093120;63516;117;0;720;26;1
218387;Cali;69581000;1674618;0;4010;14/06/2017;3093120;33.93;3093120;66057;117;0;720;57;1
218639;Cali;69581000;1674618;0;4010;14/06/2017;3093120;33.93;3093120;66057;117;0;720;57;1
218891;Cali;69581000;1674618;0;4010;14/06/2017;3093120;33.93;3093120;66057;117;0;720;57;1
219098;Cartagena;4471015;1498506;0;4024;24/05/2017;1046560;33.93;383318;15114;117;17;360;49;1
219423;Cartagena;9321341;1498506;0;4024;24/05/2017;1046560;33.93;383318;15114;117;17;360;49;0
219546;Cartagena;5455688;1498506;0;4024;24/05/2017;1046560;33.93;383318;15114;117;17;360;49;0
218959;Cartagena;12770000;1653190;1;4010;19/04/2017;1800000;33.93;1800000;19221;117;0;720;28;1
219115;Cartagena;87700000;1653190;1;4010;19/04/2017;1800000;33.93;1800000;19221;117;0;720;40;1
219256;Cartagena;87700000;1653190;1;4010;19/04/2017;1800000;33.93;1800000;19221;117;0;720;50;1
219563;Cartagena;87700000;1653190;1;4010;19/04/2017;1800000;33.93;1800000;19221;117;0;720;50;1
218422;Cali;83546000;1995921;2;4010;27/04/2017;3116400;33.93;3116400;81913;117;0;900;53;0
218674;Cali;83546000;1995921;2;4010;27/04/2017;3116400;33.93;3116400;81913;117;0;900;53;0
218926;Cali;83546000;1995921;2;4010;27/04/2017;3116400;33.93;3116400;81913;117;0;900;53;0
217081;Barranquilla;64017000;1300847;0;7032;30/06/2017;1000000;0.30;513107;24642;117;25;450;40;1
217278;Barranquilla;64017000;1300847;0;7032;30/06/2017;1000000;0.30;513107;24642;117;25;450;40;1
217475;Barranquilla;64017000;1300847;0;7032;30/06/2017;1000000;0.30;513107;24642;117;25;450;40;1
217629;Bogotá;44025000;861085;0;7001;4/04/2017;3887387;33.93;3708017;48737;117;0;900;57;1
217847;Bogotá;84578000;2163093;1;4011;4/04/2017;3887387;33.93;3708017;48737;117;0;900;57;0
218065;Bogotá;44025000;2163093;1;4011;4/04/2017;3887387;33.93;3708017;48737;117;0;900;57;0
217034;Barranquilla;44134000;1017462;2;7032;24/05/2017;3000000;0.30;1986033;55470;117;4;1080;51;1
217231;Barranquilla;44134000;1017462;2;7032;24/05/2017;3000000;0.30;1986033;55470;117;4;1080;51;1
217428;Barranquilla;44134000;1017462;2;7032;24/05/2017;3000000;0.30;1986033;55470;117;4;1080;51;1
218392;Cali;72067000;907056;0;4010;2/04/2017;3200000;33.93;3143761;54227;117;0;1080;58;1
218644;Cali;72067000;907056;0;4010;2/04/2017;3200000;33.93;3143761;54227;117;0;1080;58;1
218896;Cali;72067000;907056;0;4010;2/04/2017;3200000;33.93;3143761;54227;117;0;1080;58;1
218317;Cali;47072000;1181779;2;4050;14/05/2017;1858200;33.93;951705;10162;117;0;450;62;0
218569;Cali;47072000;1181779;2;4050;14/05/2017;1858200;33.93;951705;10162;117;0;450;62;0
218821;Cali;47072000;1181779;2;4050;14/05/2017;1858200;33.93;951705;10162;117;0;450;62;0
216993;Barranquilla;27119000;1209686;2;7032;11/04/2017;2138552;0.30;952595;47027;117;64;720;38;1
217190;Barranquilla;27119000;1209686;2;7032;11/04/2017;2138552;0.30;952595;47027;117;64;720;38;0
217387;Barranquilla;27119000;1209686;2;7032;11/04/2017;2138552;0.30;952595;47027;117;64;720;38;0
218434;Cali;87804000;1995835;2;4050;20/05/2017;1000000;33.93;187587;9295;117;45;360;67;0
218686;Cali;87804000;1995835;2;4050;20/05/2017;1000000;33.93;187587;9295;117;45;360;67;0
218938;Cali;87804000;1995835;2;4050;20/05/2017;1000000;33.93;187587;9295;117;45;360;67;0
217065;Barranquilla;57559000;993671;0;7025;18/05/2017;4000000;33.93;3859027;66572;117;0;1080;61;1
217262;Barranquilla;57559000;993671;0;7025;18/05/2017;4000000;33.93;3859027;66572;117;0;1080;61;1
217459;Barranquilla;57559000;993671;0;7025;18/05/2017;4000000;33.93;3859027;66572;117;0;1080;61;1
217035;Barranquilla;44324000;1680250;0;7025;18/04/2017;4000000;33.93;3858793;82418;117;0;1080;53;1
217232;Barranquilla;44324000;1680250;0;7025;18/04/2017;4000000;33.93;3858793;82418;117;0;1080;53;1
217429;Barranquilla;44324000;1680250;0;7025;18/04/2017;4000000;33.93;3858793;82418;117;0;1080;53;1
218412;Cali;78502000;1621263;0;7030;11/06/2017;1500000;33.93;1364347;62763;117;25;540;33;1
218664;Cali;78502000;1621263;0;7030;11/06/2017;1500000;33.93;1364347;62763;117;25;540;33;1
218916;Cali;78502000;1621263;0;7030;11/06/2017;1500000;33.93;1364347;62763;117;25;540;33;1
217715;Bogotá;81295000;1591934;0;7038;7/06/2017;5000000;33.93;3306994;78782;117;0;1080;45;0
217933;Bogotá;81295000;747054;0;7038;7/06/2017;5000000;33.93;3306994;78782;117;0;1080;45;1
218151;Bogotá;81295000;1591934;0;7038;7/06/2017;5000000;33.93;3306994;78782;117;0;1080;45;1
217049;Barranquilla;50615000;1077700;2;4031;30/04/2017;3500000;33.93;2551805;54497;117;0;720;64;1
217246;Barranquilla;50615000;1077700;2;4031;30/04/2017;3500000;33.93;2551805;54497;117;0;720;64;1
217443;Barranquilla;50615000;1077700;2;4031;30/04/2017;3500000;33.93;2551805;54497;117;0;720;64;1
218407;Cali;77110000;915276;0;4010;29/06/2017;6000000;33.93;2399575;53217;117;0;720;42;1
218659;Cali;77110000;915276;0;4010;29/06/2017;6000000;33.93;2399575;53217;117;0;720;42;1
218911;Cali;77110000;915276;0;4010;29/06/2017;6000000;33.93;2399575;53217;117;0;720;42;1
218305;Cali;41644000;1536816;1;4043;8/06/2017;3500000;33.93;3310882;54390;117;0;1080;21;0
218557;Cali;41644000;1536816;1;4043;8/06/2017;3500000;33.93;3310882;54390;117;0;1080;21;0
218809;Cali;41644000;1536816;1;4043;8/06/2017;3500000;33.93;3310882;54390;117;0;1080;21;0
218355;Cali;59961000;1870198;1;4043;19/04/2017;3000000;33.93;1199788;36464;117;6;720;50;0
218607;Cali;59961000;1870198;1;4043;19/04/2017;3000000;33.93;1199788;36464;117;6;720;50;0
218859;Cali;59961000;1870198;1;4043;19/04/2017;3000000;33.93;1199788;36464;117;6;720;50;0
217696;Bogotá;70934000;2072588;0;7021;29/04/2017;6500000;0.30;4464352;84349;117;0;1080;28;0
217914;Bogotá;70934000;747054;2;7021;29/04/2017;6500000;0.30;4464352;84349;117;0;1080;28;1
218132;Bogotá;70934000;2072588;2;7021;29/04/2017;6500000;0.30;4464352;84349;117;0;1080;28;1
218316;Cali;47061000;1816079;2;4024;6/06/2017;1000000;33.93;187587;8782;117;26;360;46;0
218568;Cali;47061000;1816079;2;4024;6/06/2017;1000000;33.93;187587;8782;117;26;360;46;0
218820;Cali;47061000;1816079;2;4024;6/06/2017;1000000;33.93;187587;8782;117;26;360;46;0
218245;Cali;22617000;1390271;2;7064;3/05/2017;4000000;33.93;4000000;32859;117;0;1080;37;0
218497;Cali;22617000;1390271;2;7064;3/05/2017;4000000;33.93;4000000;32859;117;0;1080;37;0
218749;Cali;22617000;1390271;2;7064;3/05/2017;4000000;33.93;4000000;32859;117;0;1080;37;0
217091;Barranquilla;72215000;1593758;2;7059;24/04/2017;5000000;33.93;3795533;90420;117;0;1080;50;1
217288;Barranquilla;72215000;1593758;2;7059;24/04/2017;5000000;33.93;3795533;90420;117;0;1080;50;1
217485;Barranquilla;72215000;1593758;2;7059;24/04/2017;5000000;33.93;3795533;90420;117;0;1080;50;1
217003;Barranquilla;30780000;1168733;0;7038;3/05/2017;1058200;33.93;748159;36936;117;55;450;64;1
217200;Barranquilla;30780000;1168733;0;7038;3/05/2017;1058200;33.93;748159;36936;117;55;450;64;1
217397;Barranquilla;30780000;1168733;0;7038;3/05/2017;1058200;33.93;748159;36936;117;55;450;64;1
218238;Cali;21860000;960417;0;7021;29/05/2017;2000000;0.30;1306940;31070;117;0;720;38;1
218490;Cali;21860000;960417;0;7021;29/05/2017;2000000;0.30;1306940;31070;117;0;720;38;1
218742;Cali;21860000;960417;0;7021;29/05/2017;2000000;0.30;1306940;31070;117;0;720;38;1
219137;Cartagena;45119510;1327818;1;4024;3/07/2017;3569840;33.93;2363740;25240;117;0;540;28;1
219272;Cartagena;4721302;1327818;1;4024;3/07/2017;3569840;33.93;2363740;25240;117;0;540;28;1
218992;Cartagena;14516500;774587;0;4024;18/06/2017;3593120;33.93;2881102;59163;117;0;720;25;0
219153;Cartagena;5595078;2003144;0;4024;18/06/2017;3593120;33.93;2881102;59163;117;0;720;25;1
219288;Cartagena;4135418;2003144;0;4024;18/06/2017;3593120;33.93;2881102;59163;117;0;720;25;1
217011;Barranquilla;34767000;1990990;3;4024;1/07/2017;1046560;33.93;561427;19829;117;12;360;50;1
217208;Barranquilla;34767000;1990990;2;4024;1/07/2017;1046560;33.93;561427;19829;117;12;360;50;1
217405;Barranquilla;34767000;1990990;2;4024;1/07/2017;1046560;33.93;561427;19829;117;12;360;50;1
216976;Barranquilla;17064000;1289307;1;4010;24/05/2017;3600000;33.93;3600000;26613;117;0;540;56;1
217173;Barranquilla;17064000;1289307;1;4010;24/05/2017;3600000;33.93;3600000;26613;117;0;540;56;1
217370;Barranquilla;17064000;1289307;1;4010;24/05/2017;3600000;33.93;3600000;26613;117;0;540;56;1
217601;Bogotá;31308000;861085;0;7001;30/03/2017;1046560;33.93;383318;14484;117;15;360;54;1
217819;Bogotá;31308000;1683054;0;4011;30/03/2017;1046560;33.93;383318;14484;117;15;360;54;0
218037;Bogotá;31308000;1683054;0;4024;30/03/2017;1046560;33.93;383318;14484;117;15;360;54;0
218302;Cali;40968000;1693483;0;4044;19/06/2017;1046560;33.93;894622;31287;117;22;360;49;1
218554;Cali;40968000;1693483;0;4044;19/06/2017;1046560;33.93;894622;31287;117;22;360;49;1
218806;Cali;40968000;1693483;0;4044;19/06/2017;1046560;33.93;894622;31287;117;22;360;49;1
217617;Bogotá;8315000;1137353;0;7019;25/06/2017;4000000;0.30;3389634;66828;117;0;1080;68;1
217835;Bogotá;38315000;1137353;0;7019;25/06/2017;4000000;0.30;3389634;66828;117;0;1080;68;1
218053;Bogotá;38315000;1137353;2;7019;25/06/2017;4000000;0.30;3389634;66828;117;0;1080;68;0
218209;Cali;10790000;2168410;0;7064;28/05/2017;4500000;33.93;4340958;49924;117;0;1080;42;1
218461;Cali;10790000;2168410;0;7064;28/05/2017;4500000;33.93;4340958;49924;117;0;1080;42;1
218713;Cali;10790000;2168410;0;7064;28/05/2017;4500000;33.93;4340958;49924;117;0;1080;42;1
217727;Bogotá;84658000;1140055;0;7025;22/05/2017;4000000;33.93;3785300;46643;117;0;1080;35;1
217945;Bogotá;84658000;1140055;1;7025;22/05/2017;4000000;33.93;3785300;46643;117;0;1080;35;0
218163;Bogotá;84658000;1140055;1;7025;22/05/2017;4000000;33.93;3785300;46643;117;0;1080;35;0
217704;Bogotá;74319000;1666714;0;4031;10/04/2017;3639680;33.93;3639680;68761;117;0;1080;53;0
217922;Bogotá;74319000;747054;1;4010;10/04/2017;3639680;33.93;3639680;68761;117;0;1080;53;1
218140;Bogotá;74319000;1666714;1;4010;10/04/2017;3639680;33.93;3639680;68761;117;0;1080;53;1
219053;Cartagena;84359850;1302075;2;4010;15/06/2017;3639680;33.93;3639680;50823;117;0;1080;23;1
219222;Cartagena;75016240;1302075;2;4010;15/06/2017;3639680;33.93;3639680;50823;117;0;1080;23;1
219374;Cartagena;68456020;1302075;2;4010;15/06/2017;3639680;33.93;3639680;50823;117;0;1080;23;1
219497;Cartagena;75016240;1302075;2;4010;15/06/2017;3639680;33.93;3639680;50823;117;0;1080;23;1
218393;Cali;72386000;1468650;1;7064;13/06/2017;4000000;33.93;3858283;66559;117;0;1080;61;0
218645;Cali;72386000;1468650;1;7064;13/06/2017;4000000;33.93;3858283;66559;117;0;1080;61;0
218897;Cali;72386000;1468650;1;7064;13/06/2017;4000000;33.93;3858283;66559;117;0;1080;61;0
219019;Cartagena;36207060;774587;0;7039;1/05/2017;4000000;33.93;4000000;19715;117;0;1080;41;0
219186;Cartagena;4936452;1540198;0;7039;1/05/2017;4000000;33.93;4000000;19715;117;0;1080;41;1
219323;Cartagena;1880669;1540198;0;7039;1/05/2017;4000000;33.93;4000000;19715;117;0;1080;41;1
219446;Cartagena;4936452;1540198;0;7039;1/05/2017;4000000;33.93;4000000;19715;117;0;1080;41;1
217733;Bogotá;86569000;1478725;2;4024;26/05/2017;5000000;33.93;3551917;52515;117;0;1080;67;0
217951;Bogotá;86569000;1478725;2;4024;26/05/2017;5000000;33.93;3551917;52515;117;0;1080;67;0
218169;Bogotá;86569000;1478725;2;4024;26/05/2017;5000000;33.93;3551917;52515;117;0;1080;67;0
219077;Cartagena;6411383;1635036;0;4024;8/04/2017;5000000;33.93;3551917;49598;117;0;1080;22;1
219401;Cartagena;4101876;1635036;0;4024;8/04/2017;5000000;33.93;3551917;49598;117;0;1080;22;1
219524;Cartagena;6471308;1635036;0;4024;8/04/2017;5000000;33.93;3551917;49598;117;0;1080;22;0
218364;Cali;62906000;1152107;2;4043;17/05/2017;5000000;33.93;3346462;13560;117;0;1080;53;0
218616;Cali;62906000;1152107;2;4043;17/05/2017;5000000;33.93;3346462;13560;117;0;1080;53;0
218868;Cali;62906000;1152107;2;4043;17/05/2017;5000000;33.93;3346462;13560;117;0;1080;53;0
218368;Cali;64100000;1217153;1;7001;21/06/2017;4000000;0.30;2535273;61791;117;33;900;45;0
218620;Cali;64100000;1217153;1;7001;21/06/2017;4000000;0.30;2535273;61791;117;33;900;45;0
218872;Cali;64100000;1217153;1;7001;21/06/2017;4000000;0.30;2535273;61791;117;33;900;45;0
217573;Bogotá;6589000;861085;2;4050;11/05/2017;4800000;33.93;4359515;53719;117;0;1080;35;1
217791;Bogotá;16589000;437465;2;4011;11/05/2017;4800000;33.93;4359515;53719;117;0;1080;35;0
218009;Bogotá;16589000;2324651;2;4011;11/05/2017;4800000;33.93;4359515;53719;117;0;1080;35;0
217039;Barranquilla;46311000;1987885;0;7025;9/04/2017;4921709;33.93;4453658;54879;117;0;720;40;0
217236;Barranquilla;46311000;1987885;0;7025;9/04/2017;4921709;33.93;4453658;54879;117;0;720;40;0
217433;Barranquilla;46311000;1987885;0;7025;9/04/2017;4921709;33.93;4453658;54879;117;0;720;40;0
217559;Bogotá;42078698;861085;1;4017;6/06/2017;2000000;0.30;1187167;28245;117;90;720;68;1
217777;Bogotá;19380000;1353544;2;7032;6/06/2017;2000000;0.30;1187167;28245;117;90;720;68;0
217995;Bogotá;11380000;1353544;2;7032;6/06/2017;2000000;0.30;1187167;28245;117;90;720;68;0
218315;Cali;46823000;1739823;1;4043;18/04/2017;2000000;33.93;1724440;56657;117;9;540;52;0
218567;Cali;46823000;1739823;1;4043;18/04/2017;2000000;33.93;1724440;56657;117;9;540;52;0
218819;Cali;46823000;1739823;1;4043;18/04/2017;2000000;33.93;1724440;56657;117;9;540;52;0
217723;Bogotá;83429000;2319325;2;7021;3/07/2017;5000000;0.30;4020988;89185;117;0;1080;23;0
217941;Bogotá;83429000;719325;0;7021;3/07/2017;5000000;0.30;4020988;89185;117;0;1080;23;0
218159;Bogotá;50000000;2319325;2;7021;3/07/2017;5000000;0.30;4020988;89185;117;0;1080;23;1
219370;Cartagena;5368488;1833864;1;7021;20/05/2017;5000000;0.30;4021058;72671;117;0;1080;20;1
219493;Cartagena;6067215;1833864;1;7021;20/05/2017;5000000;0.30;4021058;72671;117;0;1080;20;0
217564;Bogotá;42078698;861085;1;4054;4/07/2017;2000000;33.93;1024334;35337;117;11;450;36;1
217782;Bogotá;14317000;1489790;1;4054;4/07/2017;2000000;33.93;1024334;35337;117;11;450;36;0
218000;Bogotá;14317000;1489790;1;4054;4/07/2017;2000000;33.93;1024334;35337;117;11;450;36;0
219059;Cartagena;46690150;1927800;1;7025;30/06/2017;5000000;33.93;4072967;63571;117;0;540;32;1
219380;Cartagena;1529334;1927800;1;7025;30/06/2017;5000000;33.93;4072967;63571;117;0;540;32;1
219503;Cartagena;7540876;1927800;1;7025;30/06/2017;5000000;33.93;4072967;63571;117;0;540;32;0
217674;Bogotá;60912000;1374157;0;7001;3/05/2017;4000000;33.93;2765445;47702;117;0;720;44;0
217892;Bogotá;60912000;747054;1;4011;3/05/2017;4000000;33.93;2765445;47702;117;0;720;44;1
218110;Bogotá;60912000;1374157;1;4010;3/05/2017;4000000;33.93;2765445;47702;117;0;720;44;1
216972;Barranquilla;14947000;1692338;0;4024;25/06/2017;2000000;33.93;1109107;54661;117;29;540;38;1
217100;Barranquilla;75580000;1030343;2;4003;30/06/2017;2000000;33.93;1603680;67180;117;20;720;29;1
217110;Barranquilla;81419000;1170334;1;4031;15/04/2017;2000000;33.93;1314414;58867;117;24;600;46;0
217169;Barranquilla;14947000;1692338;0;4024;25/06/2017;2000000;33.93;1109107;54661;117;29;540;38;1
217297;Barranquilla;75580000;1030343;2;4003;30/06/2017;2000000;33.93;1603680;67180;117;20;720;29;1
217307;Barranquilla;81419000;1170334;1;4031;15/04/2017;2000000;33.93;1314414;58867;117;24;600;46;0
217366;Barranquilla;14947000;1692338;0;4024;25/06/2017;2000000;33.93;1109107;54661;117;29;540;38;0
217494;Barranquilla;75580000;1030343;2;4003;30/06/2017;2000000;33.93;1603680;67180;117;20;720;29;1
217504;Barranquilla;81419000;1170334;1;4031;15/04/2017;2000000;33.93;1314414;58867;117;24;600;46;0
217568;Bogotá;42078698;861085;1;7001;13/04/2017;4000000;33.93;4000000;101852;117;0;720;41;1
217786;Bogotá;15630000;1487674;2;4011;13/04/2017;4000000;33.93;4000000;101852;117;0;720;41;0
218004;Bogotá;15630000;1487674;2;4010;13/04/2017;4000000;33.93;4000000;101852;117;0;720;41;0
219327;Cartagena;2942191;1506850;2;4010;1/07/2017;4000000;33.93;4000000;29570;117;0;720;28;1
219450;Cartagena;7774873;1506850;2;4010;1/07/2017;4000000;33.93;4000000;29570;117;0;720;28;0
218419;Cali;80659000;1928400;2;7030;28/04/2017;5000000;33.93;4731944;77744;117;0;1080;57;0
218671;Cali;80659000;1928400;2;7030;28/04/2017;5000000;33.93;4731944;77744;117;0;1080;57;0
218923;Cali;80659000;1928400;2;7030;28/04/2017;5000000;33.93;4731944;77744;117;0;1080;57;0
217619;Bogotá;38923000;861085;0;7001;18/05/2017;5000000;33.93;4824364;63410;117;0;1080;46;1
217837;Bogotá;84578000;2193311;2;4011;18/05/2017;5000000;33.93;4824364;63410;117;0;1080;46;0
218055;Bogotá;38923000;2193311;2;4011;18/05/2017;5000000;33.93;4824364;63410;117;0;1080;46;0
219088;Cartagena;37607550;1485711;1;4024;20/06/2017;2046560;33.93;1097875;37875;117;11;360;20;1
219245;Cartagena;7942704;774587;1;4024;20/06/2017;2046560;33.93;1097875;37875;117;11;360;20;0
219413;Cartagena;9979093;1485711;1;4024;20/06/2017;2046560;33.93;1097875;37875;117;11;360;20;1
219536;Cartagena;7942704;1485711;1;4024;20/06/2017;2046560;33.93;1097875;37875;117;11;360;20;0
218250;Cali;23157000;1649507;1;7030;22/04/2017;5000000;33.93;4731505;46642;117;0;1080;27;0
218502;Cali;23157000;1649507;1;7030;22/04/2017;5000000;33.93;4731505;46642;117;0;1080;27;0
218754;Cali;23157000;1649507;1;7030;22/04/2017;5000000;33.93;4731505;46642;117;0;1080;27;0
217648;Bogotá;15619000;1245496;0;4024;18/06/2017;5000000;33.93;4823099;59431;117;0;1080;46;1
217866;Bogotá;49619000;1245496;2;4011;18/06/2017;5000000;33.93;4823099;59431;117;0;1080;46;1
218084;Bogotá;49619000;1245496;2;4011;18/06/2017;5000000;33.93;4823099;59431;117;0;1080;46;0
218332;Cali;50808000;1693456;1;7025;9/05/2017;5000000;33.93;4823392;110945;117;0;1080;36;0
218584;Cali;50808000;1693456;1;7025;9/05/2017;5000000;33.93;4823392;110945;117;0;1080;36;0
218836;Cali;50808000;1693456;1;7025;9/05/2017;5000000;33.93;4823392;110945;117;0;1080;36;0
219039;Cartagena;62675000;1335767;1;7025;18/04/2017;5000000;33.93;4822788;63389;117;0;1080;28;1
219207;Cartagena;62675000;1335767;1;7025;18/04/2017;5000000;33.93;4822788;63389;117;0;1080;57;1
219351;Cartagena;62675000;774589;1;7025;18/04/2017;5000000;33.93;4822788;63389;117;0;1080;51;0
219474;Cartagena;62675000;1335767;1;7025;18/04/2017;5000000;33.93;4822788;63389;117;0;1080;57;1
218319;Cali;47271000;1035114;2;7016;7/05/2017;5000000;33.93;4912998;117042;117;0;1080;32;0
218571;Cali;47271000;1035114;2;7016;7/05/2017;5000000;33.93;4912998;117042;117;0;1080;32;0
218823;Cali;47271000;1035114;2;7016;7/05/2017;5000000;33.93;4912998;117042;117;0;1080;32;0
218377;Cali;66318000;1551071;1;7030;9/04/2017;5200000;33.93;4920457;44463;117;0;1080;60;0
218629;Cali;66318000;1551071;1;7030;9/04/2017;5200000;33.93;4920457;44463;117;0;1080;60;0
218881;Cali;66318000;1551071;1;7030;9/04/2017;5200000;33.93;4920457;44463;117;0;1080;60;0
218258;Cali;25243000;999592;1;4054;12/04/2017;2046560;33.93;749580;25859;117;11;360;49;0
218510;Cali;25243000;999592;1;4054;12/04/2017;2046560;33.93;749580;25859;117;11;360;49;0
218762;Cali;25243000;999592;1;4054;12/04/2017;2046560;33.93;749580;25859;117;11;360;49;0
219079;Cartagena;87828230;1587020;1;7051;30/03/2017;6139680;33.93;5695068;121638;117;0;1080;31;1
219403;Cartagena;6839833;1587020;1;7051;30/03/2017;6139680;33.93;5695068;121638;117;0;1080;31;1
219526;Cartagena;6290258;1587020;1;7051;30/03/2017;6139680;33.93;5695068;121638;117;0;1080;31;0
218272;Cali;29574000;892899;0;4005;24/04/2017;6000000;33.18;3541713;66910;117;0;900;32;1
218524;Cali;29574000;892899;0;4005;24/04/2017;6000000;33.18;3541713;66910;117;0;900;32;1
218776;Cali;29574000;892899;0;4005;24/04/2017;6000000;33.18;3541713;66910;117;0;900;32;1
217657;Bogotá;12739000;1160301;0;4024;24/06/2017;5139680;33.93;4667690;84357;117;0;1080;28;1
217875;Bogotá;52739000;1160301;1;4011;24/06/2017;5139680;33.93;4667690;84357;117;0;1080;28;1
218093;Bogotá;52739000;1160301;1;4011;24/06/2017;5139680;33.93;4667690;84357;117;0;1080;28;0
217571;Bogotá;19380000;861085;1;4030;7/04/2017;1200000;33.93;694162;23377;117;10;450;52;1
217789;Bogotá;16083000;1529322;1;4030;7/04/2017;1200000;33.93;694162;23377;117;10;450;52;0
218007;Bogotá;16083000;1529322;1;4030;7/04/2017;1200000;33.93;694162;23377;117;10;450;52;0
217562;Bogotá;42078698;861085;1;4017;15/04/2017;4000000;0.30;2645390;91270;117;12;1080;30;1
217780;Bogotá;19380000;1600435;2;7032;15/04/2017;4000000;0.30;2645390;91270;117;12;1080;30;0
217998;Bogotá;11959000;1600435;2;7032;15/04/2017;4000000;0.30;2645390;91270;117;12;1080;30;0
218276;Cali;30428000;1992993;2;7030;15/05/2017;5500000;33.93;5204328;47028;117;0;1080;62;0
218528;Cali;30428000;1992993;2;7030;15/05/2017;5500000;33.93;5204328;47028;117;0;1080;62;0
218780;Cali;30428000;1992993;2;7030;15/05/2017;5500000;33.93;5204328;47028;117;0;1080;62;0
218961;Cartagena;10715000;1963779;0;4031;10/05/2017;4500000;33.93;1648192;33845;117;0;360;28;1
219117;Cartagena;10715000;1963779;0;4031;10/05/2017;4500000;33.93;1648192;33845;117;0;360;40;1
